stop_name,daytime_routes,division,line,borough,structure,gtfs_longitude,gtfs_latitude,complex_id,date,entries,exits
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-09-28,3226,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-09-29,3533,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-09-30,3570,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-10-01,3921,1
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-10-02,3456,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-10-03,32,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-10-04,699,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-10-05,3460,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-10-06,3675,1
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-10-07,3669,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-10-08,3730,1
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-10-09,3430,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-10-10,1287,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-10-11,945,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-10-12,2231,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-10-13,3532,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-10-14,3801,1
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-10-15,3940,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-10-16,3184,1
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-10-17,1358,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-10-18,947,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-10-19,3448,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-10-20,3705,1
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-10-21,3713,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-10-22,3733,1
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-10-23,3465,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-10-24,29,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-10-25,18,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-10-26,3300,1
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-10-27,3472,12
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-10-28,3504,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-10-29,3481,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-10-30,3105,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-10-31,19,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-11-01,2,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-11-02,3338,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-11-03,3110,1
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-11-04,3290,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-11-05,3666,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-11-06,3355,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-11-07,84,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-11-08,758,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-11-09,3398,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-11-10,3702,1
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-11-11,2865,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-11-12,3433,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-11-13,3062,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-11-14,74,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-11-15,604,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-11-16,3339,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-11-17,3441,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-11-18,3316,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-11-19,3322,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-11-20,3246,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-11-21,81,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-11-22,71,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-11-23,3045,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-11-24,3246,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-11-25,3044,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-11-26,742,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-11-27,1868,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-11-28,1039,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-11-29,751,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-11-30,2892,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-12-01,3317,10
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-12-02,3229,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-12-03,3182,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-12-04,2896,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-12-05,874,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-12-06,807,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-12-07,3018,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-12-08,3050,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-12-09,3069,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-12-10,3183,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-12-11,3038,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-12-12,72,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-12-13,66,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-12-14,2835,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-12-15,3180,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-12-16,2812,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-12-17,1654,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-12-18,2838,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-12-19,68,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-12-20,658,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-12-21,3082,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-12-22,3020,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-12-23,3000,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-12-24,2110,0
St George,SIR,SIR,Staten Island,SI,Open Cut,-74.073643,40.643748,501,2020-12-25,647,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-01-01,199,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-01-02,634,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-01-03,650,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-01-04,8,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-01-05,65,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-01-06,644,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-01-07,711,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-01-08,677,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-01-09,624,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-01-10,732,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-01-11,6,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-01-12,4,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-01-13,637,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-01-14,710,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-01-15,703,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-01-16,682,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-01-17,666,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-01-18,5,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-01-19,35,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-01-20,375,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-01-21,647,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-01-22,659,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-01-23,683,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-01-24,699,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-01-25,3,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-01-26,0,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-01-27,645,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-01-28,708,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-01-29,723,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-01-30,688,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-01-31,718,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-02-01,1,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-02-02,0,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-02-03,680,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-02-04,730,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-02-05,699,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-02-06,681,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-02-07,682,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-02-08,4,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-02-09,1,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-02-10,636,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-02-11,674,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-02-12,720,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-02-13,654,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-02-14,690,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-02-15,7,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-02-16,8,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-02-17,406,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-02-18,618,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-02-19,590,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-02-20,621,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-02-21,592,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-02-22,226,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-02-23,229,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-02-24,686,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-02-25,666,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-02-26,713,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-02-27,704,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-02-28,725,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-02-29,262,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-03-01,175,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-03-02,654,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-03-03,708,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-03-04,697,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-03-05,686,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-03-06,660,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-03-07,275,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-03-08,176,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-03-09,717,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-03-10,678,1
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-03-11,698,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-03-12,669,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-03-13,552,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-03-14,364,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-03-15,226,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-03-16,443,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-03-17,407,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-03-18,409,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-03-19,322,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-03-20,341,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-03-21,231,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-03-22,134,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-03-23,159,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-03-24,209,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-03-25,210,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-03-26,228,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-03-27,248,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-03-28,140,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-03-29,91,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-03-30,158,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-03-31,165,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-04-01,122,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-04-02,149,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-04-03,142,1
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-04-04,105,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-04-05,79,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-04-06,119,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-04-07,95,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-04-08,101,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-04-09,32,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-04-11,93,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-04-12,58,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-04-13,80,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-04-14,124,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-04-15,130,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-04-16,118,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-04-17,102,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-04-18,78,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-04-19,60,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-04-20,126,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-04-21,112,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-04-22,125,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-04-23,128,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-04-24,90,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-04-25,112,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-04-26,68,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-04-27,126,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-04-28,154,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-04-29,121,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-04-30,125,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-01,122,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-02,122,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-03,74,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-04,168,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-05,153,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-06,145,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-07,158,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-08,134,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-09,115,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-10,82,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-11,118,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-12,147,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-13,159,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-14,159,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-15,168,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-16,117,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-17,73,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-18,144,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-19,152,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-20,171,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-21,172,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-22,160,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-23,97,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-24,68,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-25,86,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-26,184,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-27,183,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-28,186,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-29,147,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-30,25,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-31,5,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-01,161,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-02,176,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-03,189,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-04,178,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-05,197,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-06,14,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-07,13,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-08,160,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-09,197,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-10,196,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-11,185,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-12,187,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-13,14,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-14,0,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-15,173,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-16,218,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-17,193,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-18,209,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-19,189,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-20,13,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-21,8,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-22,182,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-23,193,0
