CAD_EVNT_ID,CREATE_DATE,INCIDENT_DATE,INCIDENT_TIME,NYPD_PCT_CD,BORO_NM,PATRL_BORO_NM,GEO_CD_X,GEO_CD_Y,RADIO_CODE,TYP_DESC,CIP_JOBS,ADD_TS,DISP_TS,ARRIVD_TS,CLOSNG_TS,Latitude,Longitude
78129598,07/04/2021,07/04/2021,00:50:43,30,MANHATTAN,PATROL BORO MAN NORTH,997024,239382,22Q2,LARCENY (PAST): OTHER/OUTSIDE,Non CIP,07/04/2021 12:50:43 AM,07/04/2021 12:50:43 AM,07/04/2021 12:50:43 AM,07/04/2021 02:03:35 AM,40.823723,-73.953847
78129617,07/04/2021,07/04/2021,00:51:29,18,MANHATTAN,PATROL BORO MAN SOUTH,987959,217674,39H2,OTHER CRIMES (IN PROGRESS): HARASSMENT/OUTSIDE,Non Critical,07/04/2021 12:51:29 AM,07/04/2021 12:52:45 AM,,07/04/2021 01:20:02 AM,40.764149,-73.986612
78129621,07/04/2021,07/04/2021,00:51:48,17,MANHATTAN,PATROL BORO MAN SOUTH,991655,213390,75D,VISIBILITY PATROL: DIRECTED,Non CIP,07/04/2021 12:51:48 AM,07/04/2021 12:51:48 AM,07/04/2021 12:51:48 AM,07/04/2021 01:58:02 AM,40.752388,-73.973275
78129622,07/04/2021,07/04/2021,00:51:52,13,MANHATTAN,PATROL BORO MAN SOUTH,990356,208714,75D,VISIBILITY PATROL: DIRECTED,Non CIP,07/04/2021 12:51:52 AM,07/04/2021 12:51:54 AM,07/04/2021 12:51:57 AM,07/04/2021 01:34:12 AM,40.739554,-73.977967
78129625,07/04/2021,07/04/2021,00:51:55,34,MANHATTAN,PATROL BORO MAN NORTH,1006293,254234,68Q1,SEE COMPLAINANT: OTHER/INSIDE,Non CIP,07/04/2021 12:51:55 AM,07/04/2021 12:51:57 AM,07/04/2021 12:56:51 AM,07/04/2021 12:56:56 AM,40.864469,-73.920308
78129631,07/04/2021,07/04/2021,00:52:01,14,MANHATTAN,PATROL BORO MAN SOUTH,987472,214939,75S,STATION INSPECTION BY TRANSIT BUREAU PERSONNEL,Non CIP,07/04/2021 12:52:02 AM,07/04/2021 12:52:02 AM,07/04/2021 12:52:02 AM,07/04/2021 12:57:25 AM,40.756642,-73.988372
78129647,07/04/2021,07/04/2021,00:52:28,18,MANHATTAN,PATROL BORO MAN SOUTH,987326,216532,10H1,INVESTIGATE/POSSIBLE CRIME: CALLS FOR HELP/INSIDE,Non CIP,07/04/2021 12:52:28 AM,07/04/2021 01:24:49 AM,,07/04/2021 02:55:13 AM,40.761014,-73.988898
78129664,07/04/2021,07/04/2021,00:53:02,5,MANHATTAN,PATROL BORO MAN SOUTH,984616,199885,10P2,INVESTIGATE/POSSIBLE CRIME: SUSP PERSON/OUTSIDE (PROWLER),Non CIP,07/04/2021 12:53:02 AM,07/04/2021 12:53:04 AM,07/04/2021 12:53:15 AM,07/04/2021 01:03:27 AM,40.715323,-73.998681
78129665,07/04/2021,07/04/2021,00:53:03,28,MANHATTAN,PATROL BORO MAN NORTH,995761,231301,68Q1,SEE COMPLAINANT: OTHER/INSIDE,Non CIP,07/04/2021 12:53:03 AM,07/04/2021 01:19:06 AM,,07/04/2021 01:52:51 AM,40.801545,-73.958424
78129666,07/04/2021,07/04/2021,00:53:05,33,MANHATTAN,PATROL BORO MAN NORTH,1000745,247397,68Q1,SEE COMPLAINANT: OTHER/INSIDE,Non CIP,07/04/2021 12:53:05 AM,07/04/2021 12:53:07 AM,,07/04/2021 01:00:05 AM,40.845716,-73.940383
78129669,07/04/2021,07/04/2021,00:53:14,6,MANHATTAN,PATROL BORO MAN SOUTH,986786,206842,31C,BURGLARY (IN PROGRESS): COMMERCIAL,Critical,07/04/2021 12:53:14 AM,07/04/2021 12:54:04 AM,07/04/2021 12:58:22 AM,07/04/2021 01:03:16 AM,40.734418,-73.990851
78129679,07/04/2021,07/04/2021,00:53:43,9,MANHATTAN,PATROL BORO MAN SOUTH,991993,203820,68Q1,SEE COMPLAINANT: OTHER/INSIDE,Non CIP,07/04/2021 12:53:43 AM,07/04/2021 12:53:43 AM,07/04/2021 12:53:43 AM,07/04/2021 01:01:49 AM,40.726120,-73.972066
78129683,07/04/2021,07/04/2021,00:54:02,32,MANHATTAN,PATROL BORO MAN NORTH,1000693,234939,68Q1,SEE COMPLAINANT: OTHER/INSIDE,Non CIP,07/04/2021 12:54:02 AM,07/04/2021 12:54:06 AM,,07/04/2021 01:07:49 AM,40.811522,-73.940601
78129693,07/04/2021,07/04/2021,00:54:30,33,MANHATTAN,PATROL BORO MAN NORTH,1000955,245839,50P1,DISORDERLY: PERSON/INSIDE,Non CIP,07/04/2021 12:54:31 AM,07/04/2021 12:56:33 AM,07/04/2021 02:28:21 AM,07/04/2021 02:28:24 AM,40.841439,-73.939628
78129700,07/04/2021,07/04/2021,00:54:53,23,MANHATTAN,PATROL BORO MAN NORTH,999481,226053,75D,VISIBILITY PATROL: DIRECTED,Non CIP,07/04/2021 12:54:53 AM,07/04/2021 12:54:53 AM,07/04/2021 12:54:53 AM,07/04/2021 01:36:15 AM,40.787135,-73.945000
78129704,07/04/2021,07/04/2021,00:54:58,28,MANHATTAN,PATROL BORO MAN NORTH,998816,233545,68Q1,SEE COMPLAINANT: OTHER/INSIDE,Non CIP,07/04/2021 12:54:58 AM,07/04/2021 12:55:01 AM,07/04/2021 12:55:03 AM,07/04/2021 12:55:06 AM,40.807699,-73.947385
78129708,07/04/2021,07/04/2021,00:55:03,13,MANHATTAN,PATROL BORO MAN SOUTH,989375,207032,75D,VISIBILITY PATROL: DIRECTED,Non CIP,07/04/2021 12:55:03 AM,07/04/2021 12:55:03 AM,07/04/2021 12:55:03 AM,07/04/2021 01:42:24 AM,40.734938,-73.981509
78129709,07/04/2021,07/04/2021,00:55:11,23,MANHATTAN,PATROL BORO MAN NORTH,1000655,228899,75D,VISIBILITY PATROL: DIRECTED,Non CIP,07/04/2021 12:55:11 AM,07/04/2021 12:55:11 AM,07/04/2021 12:55:11 AM,07/04/2021 01:52:26 AM,40.794944,-73.940753
78129710,07/04/2021,07/04/2021,00:55:13,14,MANHATTAN,PATROL BORO MAN SOUTH,986455,213102,75S,STATION INSPECTION BY TRANSIT BUREAU PERSONNEL,Non CIP,07/04/2021 12:55:13 AM,07/04/2021 12:55:13 AM,07/04/2021 12:55:13 AM,07/04/2021 01:19:27 AM,40.751600,-73.992043
78129717,07/04/2021,07/04/2021,00:55:51,18,MANHATTAN,PATROL BORO MAN SOUTH,987831,217446,10S2,INVESTIGATE/POSSIBLE CRIME: SHOTS FIRED/OUTSIDE,Critical,07/04/2021 12:55:51 AM,07/04/2021 12:57:18 AM,07/04/2021 12:59:08 AM,07/04/2021 12:59:44 AM,40.763523,-73.987074
78129718,07/04/2021,07/04/2021,00:55:53,23,MANHATTAN,PATROL BORO MAN NORTH,1000599,229226,68Q1,SEE COMPLAINANT: OTHER/INSIDE,Non CIP,07/04/2021 12:55:53 AM,07/04/2021 12:55:53 AM,07/04/2021 12:55:53 AM,07/04/2021 12:59:58 AM,40.795842,-73.940955
78129720,07/04/2021,07/04/2021,00:56:08,14,MANHATTAN,PATROL BORO MAN SOUTH,987220,212676,75S,STATION INSPECTION BY TRANSIT BUREAU PERSONNEL,Non CIP,07/04/2021 12:56:08 AM,07/04/2021 12:56:08 AM,07/04/2021 12:56:08 AM,07/04/2021 01:27:57 AM,40.750431,-73.989282
78129725,07/04/2021,07/04/2021,00:56:22,1,MANHATTAN,PATROL BORO MAN SOUTH,983383,203152,10H1,INVESTIGATE/POSSIBLE CRIME: CALLS FOR HELP/INSIDE,Non CIP,07/04/2021 12:56:22 AM,07/04/2021 12:57:49 AM,07/04/2021 01:59:24 AM,07/04/2021 02:00:11 AM,40.724290,-74.003129
78129730,07/04/2021,07/04/2021,00:56:31,25,MANHATTAN,PATROL BORO MAN NORTH,1000344,230603,75D,VISIBILITY PATROL: DIRECTED,Non CIP,07/04/2021 12:56:31 AM,07/04/2021 12:56:32 AM,07/04/2021 12:58:37 AM,07/04/2021 02:07:27 AM,40.799622,-73.941872
78129740,07/04/2021,07/04/2021,00:56:47,28,MANHATTAN,PATROL BORO MAN NORTH,998903,231702,68Q1,SEE COMPLAINANT: OTHER/INSIDE,Non CIP,07/04/2021 12:56:47 AM,07/04/2021 12:56:49 AM,,07/04/2021 12:56:51 AM,40.802640,-73.947075
78129743,07/04/2021,07/04/2021,00:56:59,14,MANHATTAN,PATROL BORO MAN SOUTH,990748,213516,75O,TRAIN ORDER MAINTENANCE SWEEP (TOMS),Non CIP,07/04/2021 12:56:59 AM,07/04/2021 12:56:59 AM,07/04/2021 12:56:59 AM,07/04/2021 01:24:28 AM,40.752734,-73.976548
78129758,07/04/2021,07/04/2021,00:57:43,23,MANHATTAN,PATROL BORO MAN NORTH,998031,228053,68Q1,SEE COMPLAINANT: OTHER/INSIDE,Non CIP,07/04/2021 12:57:43 AM,07/04/2021 12:57:43 AM,07/04/2021 12:57:43 AM,07/04/2021 01:09:13 AM,40.792626,-73.950232
78129765,07/04/2021,07/04/2021,00:57:59,26,MANHATTAN,PATROL BORO MAN NORTH,995981,235974,75D,VISIBILITY PATROL: DIRECTED,Non CIP,07/04/2021 12:57:59 AM,07/04/2021 12:57:59 AM,07/04/2021 12:57:59 AM,07/04/2021 01:20:22 AM,40.814370,-73.957621
78129766,07/04/2021,07/04/2021,00:57:59,17,MANHATTAN,PATROL BORO MAN SOUTH,991266,209677,34Q2,ASSAULT (IN PROGRESS): OTHER/OUTSIDE,Serious,07/04/2021 12:57:59 AM,07/04/2021 12:59:56 AM,07/04/2021 12:59:59 AM,07/04/2021 01:06:35 AM,40.742197,-73.974683
78129767,07/04/2021,07/04/2021,00:58:01,34,MANHATTAN,PATROL BORO MAN NORTH,1003818,253167,54U1,AMBULANCE CASE: UNCONSCIOUS/INSIDE,Non CIP,07/04/2021 12:58:01 AM,07/04/2021 01:01:00 AM,07/04/2021 01:05:02 AM,07/04/2021 01:48:38 AM,40.861546,-73.929259
78129773,07/04/2021,07/04/2021,00:58:23,30,MANHATTAN,PATROL BORO MAN NORTH,997745,238688,34S2,ASSAULT (IN PROGRESS): SHOTS/OUTSIDE,Critical,07/04/2021 12:58:23 AM,07/04/2021 12:59:00 AM,07/04/2021 01:00:07 AM,07/04/2021 01:04:28 AM,40.821817,-73.951243
78129775,07/04/2021,07/04/2021,00:58:27,24,MANHATTAN,PATROL BORO MAN NORTH,992252,226874,75D,VISIBILITY PATROL: DIRECTED,Non CIP,07/04/2021 12:58:27 AM,07/04/2021 12:58:27 AM,07/04/2021 12:58:27 AM,07/04/2021 01:37:53 AM,40.789397,-73.971104
78129776,07/04/2021,07/04/2021,00:58:30,18,MANHATTAN,PATROL BORO MAN SOUTH,985924,217014,10V2,INVESTIGATE/POSSIBLE CRIME: SUSP VEHICLE/OUTSIDE,Non CIP,07/04/2021 12:58:30 AM,07/04/2021 01:07:08 AM,,07/04/2021 01:42:27 AM,40.762338,-73.993959
78129782,07/04/2021,07/04/2021,00:58:39,26,MANHATTAN,PATROL BORO MAN NORTH,993268,232360,75M,TRAIN RUN/MOBILE ORDER MAINTENANCE SWEEP,Non CIP,07/04/2021 12:58:39 AM,07/04/2021 12:58:39 AM,07/04/2021 12:58:39 AM,07/04/2021 01:06:47 AM,40.804454,-73.967427
78129784,07/04/2021,07/04/2021,00:58:40,33,MANHATTAN,PATROL BORO MAN NORTH,1001861,246956,54E1,AMBULANCE CASE: EDP/INSIDE,Non CIP,07/04/2021 12:58:40 AM,07/04/2021 12:59:25 AM,,07/04/2021 01:06:52 AM,40.844503,-73.936350
78129784,07/04/2021,07/04/2021,00:58:40,33,MANHATTAN,PATROL BORO MAN NORTH,1001861,246956,54E1,AMBULANCE CASE: EDP/INSIDE,Non CIP,07/04/2021 12:58:40 AM,07/04/2021 12:59:31 AM,07/04/2021 01:01:53 AM,07/04/2021 01:46:10 AM,40.844503,-73.936350
78129797,07/04/2021,07/04/2021,00:59:09,32,MANHATTAN,PATROL BORO MAN NORTH,1000313,234249,75D,VISIBILITY PATROL: DIRECTED,Non CIP,07/04/2021 12:59:09 AM,07/04/2021 12:59:11 AM,07/04/2021 01:03:07 AM,07/04/2021 01:42:24 AM,40.809629,-73.941976
78129798,07/04/2021,07/04/2021,00:59:10,1,MANHATTAN,PATROL BORO MAN SOUTH,981850,197689,75O,TRAIN ORDER MAINTENANCE SWEEP (TOMS),Non CIP,07/04/2021 12:59:10 AM,07/04/2021 12:59:10 AM,07/04/2021 12:59:10 AM,07/04/2021 01:23:30 AM,40.709295,-74.008658
78129807,07/04/2021,07/04/2021,00:59:25,25,MANHATTAN,PATROL BORO MAN NORTH,1002198,230175,50G2,DISORDERLY: GROUP/OUTSIDE,Non CIP,07/04/2021 12:59:25 AM,07/04/2021 01:08:55 AM,,07/04/2021 01:12:07 AM,40.798443,-73.935177
78129809,07/04/2021,07/04/2021,00:59:27,28,MANHATTAN,PATROL BORO MAN NORTH,998818,234488,39H1,OTHER CRIMES (IN PROGRESS): HARASSMENT/INSIDE,Non Critical,07/04/2021 12:59:27 AM,07/04/2021 12:59:50 AM,07/04/2021 01:03:18 AM,07/04/2021 01:57:14 AM,40.810287,-73.947376
78129819,07/04/2021,07/04/2021,01:00:11,10,MANHATTAN,PATROL BORO MAN SOUTH,985571,214498,10Y3,INVESTIGATE/POSSIBLE CRIME: SERIOUS/OTHER,Non CIP,07/04/2021 01:00:11 AM,07/04/2021 01:02:56 AM,,07/04/2021 01:08:55 AM,40.755432,-73.995233
78129826,07/04/2021,07/04/2021,01:00:21,23,MANHATTAN,PATROL BORO MAN NORTH,1000531,229408,68Q1,SEE COMPLAINANT: OTHER/INSIDE,Non CIP,07/04/2021 01:00:21 AM,07/04/2021 01:00:21 AM,07/04/2021 01:00:21 AM,07/04/2021 01:05:05 AM,40.796341,-73.941200
78129830,07/04/2021,07/04/2021,01:00:30,9,MANHATTAN,PATROL BORO MAN SOUTH,985882,203685,75D,VISIBILITY PATROL: DIRECTED,Non CIP,07/04/2021 01:00:30 AM,07/04/2021 01:00:30 AM,07/04/2021 01:00:30 AM,07/04/2021 01:36:31 AM,40.725753,-73.994113
78129846,07/04/2021,07/04/2021,01:01:13,28,MANHATTAN,PATROL BORO MAN NORTH,999800,233322,11B4,ALARMS: BANK/BURGLARY,Non CIP,07/04/2021 01:01:13 AM,07/04/2021 01:34:29 AM,07/04/2021 01:40:14 AM,07/04/2021 01:44:37 AM,40.807085,-73.943831
78129849,07/04/2021,07/04/2021,01:01:32,9,MANHATTAN,PATROL BORO MAN SOUTH,989033,202676,68Q1,SEE COMPLAINANT: OTHER/INSIDE,Non CIP,07/04/2021 01:01:32 AM,07/04/2021 01:01:32 AM,07/04/2021 01:01:32 AM,07/04/2021 01:06:40 AM,40.722982,-73.982746
78129851,07/04/2021,07/04/2021,01:01:36,5,MANHATTAN,PATROL BORO MAN SOUTH,985769,199171,75D,VISIBILITY PATROL: DIRECTED,Non CIP,07/04/2021 01:01:36 AM,07/04/2021 01:01:38 AM,07/04/2021 01:17:45 AM,07/04/2021 01:17:48 AM,40.713363,-73.994522
78129860,07/04/2021,07/04/2021,01:02:01,17,MANHATTAN,PATROL BORO MAN SOUTH,990598,212007,54S2,AMBULANCE CASE: SERIOUS/OUTSIDE,Non CIP,07/04/2021 01:02:01 AM,07/04/2021 01:02:56 AM,07/04/2021 01:02:59 AM,07/04/2021 01:23:12 AM,40.748593,-73.977091
78129862,07/04/2021,07/04/2021,01:02:04,7,MANHATTAN,PATROL BORO MAN SOUTH,988309,200805,10H1,INVESTIGATE/POSSIBLE CRIME: CALLS FOR HELP/INSIDE,Non CIP,07/04/2021 01:02:04 AM,07/04/2021 01:02:22 AM,07/04/2021 02:50:15 AM,07/04/2021 02:53:41 AM,40.717847,-73.985359
78129865,07/04/2021,07/04/2021,01:02:12,24,MANHATTAN,PATROL BORO MAN NORTH,992159,228898,75S,STATION INSPECTION BY TRANSIT BUREAU PERSONNEL,Non CIP,07/04/2021 01:02:12 AM,07/04/2021 01:02:12 AM,07/04/2021 01:02:12 AM,07/04/2021 02:38:44 AM,40.794953,-73.971437
78129873,07/04/2021,07/04/2021,01:02:26,14,MANHATTAN,PATROL BORO MAN SOUTH,987472,214939,75O,TRAIN ORDER MAINTENANCE SWEEP (TOMS),Non CIP,07/04/2021 01:02:26 AM,07/04/2021 01:02:26 AM,07/04/2021 01:02:26 AM,07/04/2021 01:20:13 AM,40.756642,-73.988372
78129878,07/04/2021,07/04/2021,01:02:41,34,MANHATTAN,PATROL BORO MAN NORTH,1003665,248822,68Q1,SEE COMPLAINANT: OTHER/INSIDE,Non CIP,07/04/2021 01:02:41 AM,07/04/2021 01:02:41 AM,07/04/2021 01:02:41 AM,07/04/2021 01:12:11 AM,40.849621,-73.929825
78129881,07/04/2021,07/04/2021,01:02:45,18,MANHATTAN,PATROL BORO MAN SOUTH,989609,216015,50P9,DISORDERLY: PERSON/TRANSIT,Non CIP,07/04/2021 01:02:45 AM,07/04/2021 01:08:34 AM,07/04/2021 01:26:52 AM,07/04/2021 01:27:01 AM,40.759594,-73.980657
78129883,07/04/2021,07/04/2021,01:02:48,14,MANHATTAN,PATROL BORO MAN SOUTH,990748,213516,75S,STATION INSPECTION BY TRANSIT BUREAU PERSONNEL,Non CIP,07/04/2021 01:02:48 AM,07/04/2021 01:02:48 AM,07/04/2021 01:02:48 AM,07/04/2021 01:14:58 AM,40.752734,-73.976548
78129897,07/04/2021,07/04/2021,01:03:20,26,MANHATTAN,PATROL BORO MAN NORTH,993268,232360,75O,TRAIN ORDER MAINTENANCE SWEEP (TOMS),Non CIP,07/04/2021 01:03:20 AM,07/04/2021 01:03:20 AM,07/04/2021 01:03:20 AM,07/04/2021 01:41:56 AM,40.804454,-73.967427
78129898,07/04/2021,07/04/2021,01:03:20,17,MANHATTAN,PATROL BORO MAN SOUTH,991876,214311,75H,HOUSE OF WORSHIP VISIT,Non CIP,07/04/2021 01:03:20 AM,07/04/2021 01:03:20 AM,07/04/2021 01:03:20 AM,07/04/2021 01:22:43 AM,40.754916,-73.972476
78129905,07/04/2021,07/04/2021,01:03:40,20,MANHATTAN,PATROL BORO MAN NORTH,988884,223198,75O,TRAIN ORDER MAINTENANCE SWEEP (TOMS),Non CIP,07/04/2021 01:03:40 AM,07/04/2021 01:03:40 AM,07/04/2021 01:03:40 AM,07/04/2021 01:14:10 AM,40.779310,-73.983269
78129906,07/04/2021,07/04/2021,01:03:50,9,MANHATTAN,PATROL BORO MAN SOUTH,986987,204958,34K2,ASSAULT (IN PROGRESS): KNIFE/OUTSIDE,Critical,07/04/2021 01:03:50 AM,07/04/2021 01:04:25 AM,07/04/2021 01:07:25 AM,07/04/2021 02:42:26 AM,40.729247,-73.990126
78129909,07/04/2021,07/04/2021,01:03:54,18,MANHATTAN,PATROL BORO MAN SOUTH,988451,215760,10P2,INVESTIGATE/POSSIBLE CRIME: SUSP PERSON/OUTSIDE (PROWLER),Non CIP,07/04/2021 01:03:54 AM,07/04/2021 01:03:54 AM,07/04/2021 01:03:54 AM,07/04/2021 01:07:46 AM,40.758895,-73.984837
78129914,07/04/2021,07/04/2021,01:04:07,14,MANHATTAN,PATROL BORO MAN SOUTH,987472,214939,75S,STATION INSPECTION BY TRANSIT BUREAU PERSONNEL,Non CIP,07/04/2021 01:04:07 AM,07/04/2021 01:04:07 AM,07/04/2021 01:04:07 AM,07/04/2021 01:32:32 AM,40.756642,-73.988372
78129919,07/04/2021,07/04/2021,01:04:18,26,MANHATTAN,PATROL BORO MAN NORTH,994831,232862,10H1,INVESTIGATE/POSSIBLE CRIME: CALLS FOR HELP/INSIDE,Non CIP,07/04/2021 01:04:18 AM,07/04/2021 01:11:38 AM,07/04/2021 01:16:24 AM,07/04/2021 01:26:12 AM,40.805830,-73.961781
78129923,07/04/2021,07/04/2021,01:04:31,30,MANHATTAN,PATROL BORO MAN NORTH,999607,239622,75M,TRAIN RUN/MOBILE ORDER MAINTENANCE SWEEP,Non CIP,07/04/2021 01:04:31 AM,07/04/2021 01:04:31 AM,07/04/2021 01:04:31 AM,07/04/2021 01:13:14 AM,40.824377,-73.944514
78129927,07/04/2021,07/04/2021,01:04:42,10,MANHATTAN,PATROL BORO MAN SOUTH,983423,209491,75D,VISIBILITY PATROL: DIRECTED,Non CIP,07/04/2021 01:04:42 AM,07/04/2021 01:04:42 AM,07/04/2021 01:04:42 AM,07/04/2021 03:58:15 AM,40.741689,-74.002986
78129932,07/04/2021,07/04/2021,01:05:01,14,MANHATTAN,PATROL BORO MAN SOUTH,987655,212901,50P1,DISORDERLY: PERSON/INSIDE,Non CIP,07/04/2021 01:05:01 AM,07/04/2021 01:22:34 AM,,07/04/2021 02:46:04 AM,40.751048,-73.987712
78129933,07/04/2021,07/04/2021,01:05:03,26,MANHATTAN,PATROL BORO MAN NORTH,996474,235078,75D,VISIBILITY PATROL: DIRECTED,Non CIP,07/04/2021 01:05:03 AM,07/04/2021 01:05:03 AM,07/04/2021 01:05:03 AM,07/04/2021 01:34:45 AM,40.811910,-73.955842
78129934,07/04/2021,07/04/2021,01:05:06,14,MANHATTAN,PATROL BORO MAN SOUTH,987472,214939,75S,STATION INSPECTION BY TRANSIT BUREAU PERSONNEL,Non CIP,07/04/2021 01:05:06 AM,07/04/2021 01:05:06 AM,07/04/2021 01:05:06 AM,07/04/2021 01:25:22 AM,40.756642,-73.988372
78129938,07/04/2021,07/04/2021,01:05:26,26,MANHATTAN,PATROL BORO MAN NORTH,995706,236383,75O,TRAIN ORDER MAINTENANCE SWEEP (TOMS),Non CIP,07/04/2021 01:05:26 AM,07/04/2021 01:05:26 AM,07/04/2021 01:05:26 AM,07/04/2021 01:21:31 AM,40.815493,-73.958614
78129946,07/04/2021,07/04/2021,01:05:38,10,MANHATTAN,PATROL BORO MAN SOUTH,985034,212393,68Q1,SEE COMPLAINANT: OTHER/INSIDE,Non CIP,07/04/2021 01:05:38 AM,07/04/2021 01:05:38 AM,07/04/2021 01:05:38 AM,07/04/2021 01:13:11 AM,40.749654,-73.997172
78129950,07/04/2021,07/04/2021,01:05:44,32,MANHATTAN,PATROL BORO MAN NORTH,1000229,236101,75M,TRAIN RUN/MOBILE ORDER MAINTENANCE SWEEP,Non CIP,07/04/2021 01:05:44 AM,07/04/2021 01:05:45 AM,07/04/2021 01:05:45 AM,07/04/2021 01:25:03 AM,40.814712,-73.942275
78129955,07/04/2021,07/04/2021,01:06:04,20,MANHATTAN,PATROL BORO MAN NORTH,989227,220148,50G1,DISORDERLY: GROUP/INSIDE,Non CIP,07/04/2021 01:06:04 AM,07/04/2021 01:09:25 AM,,07/04/2021 01:29:00 AM,40.770939,-73.982033
78129963,07/04/2021,07/04/2021,01:06:33,33,MANHATTAN,PATROL BORO MAN NORTH,1000289,243609,68Q1,SEE COMPLAINANT: OTHER/INSIDE,Non CIP,07/04/2021 01:06:33 AM,07/04/2021 01:06:35 AM,07/04/2021 01:06:36 AM,07/04/2021 01:24:16 AM,40.835319,-73.942040
78129965,07/04/2021,07/04/2021,01:06:38,32,MANHATTAN,PATROL BORO MAN NORTH,998950,235338,68Q1,SEE COMPLAINANT: OTHER/INSIDE,Non CIP,07/04/2021 01:06:38 AM,07/04/2021 01:06:40 AM,07/04/2021 01:16:56 AM,07/04/2021 01:17:08 AM,40.812620,-73.946897
78129973,07/04/2021,07/04/2021,01:06:52,17,MANHATTAN,PATROL BORO MAN SOUTH,993285,216855,75M,TRAIN RUN/MOBILE ORDER MAINTENANCE SWEEP,Non CIP,07/04/2021 01:06:52 AM,07/04/2021 01:06:52 AM,07/04/2021 01:06:52 AM,07/04/2021 01:08:08 AM,40.761897,-73.967387
78129974,07/04/2021,07/04/2021,01:06:58,28,MANHATTAN,PATROL BORO MAN NORTH,997791,230775,39T1,OTHER CRIMES (IN PROGRESS): TRESPASS/INSIDE,Non Critical,07/04/2021 01:06:58 AM,07/04/2021 01:19:11 AM,07/04/2021 01:24:41 AM,07/04/2021 02:02:45 AM,40.800098,-73.951093
78129976,07/04/2021,07/04/2021,01:07:06,23,MANHATTAN,PATROL BORO MAN NORTH,1000902,229344,75I,VISIBILITY PATROL: INTERIOR,Non CIP,07/04/2021 01:07:06 AM,07/04/2021 01:07:18 AM,,07/04/2021 01:19:57 AM,40.796165,-73.939860
78129980,07/04/2021,07/04/2021,01:07:16,14,MANHATTAN,PATROL BORO MAN SOUTH,987472,214939,75O,TRAIN ORDER MAINTENANCE SWEEP (TOMS),Non CIP,07/04/2021 01:07:16 AM,07/04/2021 01:07:16 AM,07/04/2021 01:07:16 AM,07/04/2021 01:35:36 AM,40.756642,-73.988372
78129983,07/04/2021,07/04/2021,01:07:21,13,MANHATTAN,PATROL BORO MAN SOUTH,986749,207498,68Q1,SEE COMPLAINANT: OTHER/INSIDE,Non CIP,07/04/2021 01:07:21 AM,07/04/2021 01:07:21 AM,07/04/2021 01:07:21 AM,07/04/2021 03:48:38 AM,40.736219,-73.990984
78129986,07/04/2021,07/04/2021,01:07:37,14,MANHATTAN,PATROL BORO MAN SOUTH,985533,213295,75D,VISIBILITY PATROL: DIRECTED,Non CIP,07/04/2021 01:07:37 AM,07/04/2021 01:07:37 AM,07/04/2021 01:07:37 AM,07/04/2021 01:31:40 AM,40.752130,-73.995371
78129988,07/04/2021,07/04/2021,01:07:39,14,MANHATTAN,PATROL BORO MAN SOUTH,987472,214939,56S9,VERIFY AMB NEEDED: TRANSIT,Non CIP,07/04/2021 01:07:39 AM,07/04/2021 01:09:16 AM,07/04/2021 01:09:21 AM,07/04/2021 01:14:28 AM,40.756642,-73.988372
78129991,07/04/2021,07/04/2021,01:07:44,6,MANHATTAN,PATROL BORO MAN SOUTH,981524,206265,54U1,AMBULANCE CASE: UNCONSCIOUS/INSIDE,Non CIP,07/04/2021 01:07:44 AM,07/04/2021 01:10:31 AM,07/04/2021 01:29:12 AM,07/04/2021 01:29:29 AM,40.732834,-74.009837
78129999,07/04/2021,07/04/2021,01:07:59,26,MANHATTAN,PATROL BORO MAN NORTH,996014,237819,75D,VISIBILITY PATROL: DIRECTED,Non CIP,07/04/2021 01:07:59 AM,07/04/2021 01:07:59 AM,07/04/2021 01:07:59 AM,07/04/2021 02:08:23 AM,40.819434,-73.957499
78130000,07/04/2021,07/04/2021,01:07:59,32,MANHATTAN,PATROL BORO MAN NORTH,1000570,238608,68Q1,SEE COMPLAINANT: OTHER/INSIDE,Non CIP,07/04/2021 01:07:59 AM,07/04/2021 01:08:01 AM,,07/04/2021 01:13:40 AM,40.821593,-73.941037
78130004,07/04/2021,07/04/2021,01:08:12,23,MANHATTAN,PATROL BORO MAN NORTH,999243,227082,75D,VISIBILITY PATROL: DIRECTED,Non CIP,07/04/2021 01:08:12 AM,07/04/2021 01:08:29 AM,07/04/2021 01:08:32 AM,07/04/2021 01:23:13 AM,40.789959,-73.945857
78130005,07/04/2021,07/04/2021,01:08:14,7,MANHATTAN,PATROL BORO MAN SOUTH,989423,198168,75D,VISIBILITY PATROL: DIRECTED,Non CIP,07/04/2021 01:08:14 AM,07/04/2021 01:08:14 AM,07/04/2021 01:08:14 AM,07/04/2021 02:03:42 AM,40.710609,-73.981342
78130010,07/04/2021,07/04/2021,01:08:23,18,MANHATTAN,PATROL BORO MAN SOUTH,989862,216471,50P1,DISORDERLY: PERSON/INSIDE,Non CIP,07/04/2021 01:08:23 AM,07/04/2021 01:24:35 AM,,07/04/2021 02:56:15 AM,40.760846,-73.979744
